type,time,x,y
GROUND,1752846578.6193042,-2.339307421832393,-1.3177900235344986
GROUND,1752846578.6310272,-2.344532960926088,-1.322311417659583
GROUND,1752846578.6428907,-2.349774174294612,-1.3270139366328482
GROUND,1752846578.655117,-2.3548485037683795,-1.3308978300268837
GROUND,1752846578.6670296,-2.3596303625846304,-1.334838721710191
GROUND,1752846578.6788046,-2.3643900719329936,-1.338156450297795
GROUND,1752846578.6907685,-2.3687773878234775,-1.3412593604249456
GROUND,1752846578.703215,-2.3728221161014273,-1.3446215332130667
GROUND,1752846578.7148118,-2.376803517829662,-1.348312995530307
GROUND,1752846578.7270336,-2.38083490298441,-1.3521417884106128
GROUND,1752846578.7398427,-2.384576878434592,-1.3564130244003825
GROUND,1752846578.7510135,-2.388205940815762,-1.3616738017244638
GROUND,1752846578.7632065,-2.392156258409399,-1.3671121615773718
GROUND,1752846578.77485,-2.396199669287391,-1.3732402495638922
GROUND,1752846578.787048,-2.4005461074254075,-1.3801483309405171
GROUND,1752846578.7992496,-2.405245565974159,-1.3874497133363333
GROUND,1752846578.810939,-2.4100478727438137,-1.3950287098425662
GROUND,1752846578.8230908,-2.414887026261563,-1.402450751752865
GROUND,1752846578.8347464,-2.4197650041886765,-1.4090191123641986
GROUND,1752846578.846884,-2.4245360852196574,-1.415188427430658
GROUND,1752846578.8590553,-2.4293754039707816,-1.4212958659275632
GROUND,1752846578.87128,-2.4340521989225405,-1.4271657126342985
GROUND,1752846578.8829248,-2.438417207378254,-1.4332219340462942
GROUND,1752846578.8950846,-2.442581545974906,-1.4396668266795754
GROUND,1752846578.9072783,-2.446587242595244,-1.4458173468055113
GROUND,1752846578.918882,-2.4507034466504374,-1.4516982526727507
GROUND,1752846578.9310489,-2.455001052419894,-1.458274540145349
GROUND,1752846578.943343,-2.4592115505605827,-1.4645502356241598
GROUND,1752846578.954842,-2.463750877797246,-1.4714112124701584
GROUND,1752846578.9670231,-2.4684642662212797,-1.4786224856673635
GROUND,1752846578.979202,-2.473164874954361,-1.4856441611206084
GROUND,1752846578.9908485,-2.4780529698591125,-1.4926669820961385
GROUND,1752846579.0030465,-2.48292932038344,-1.4987568238937738
GROUND,1752846579.0151763,-2.4875511680040994,-1.5046045043505623
GROUND,1752846579.0267963,-2.491885187483681,-1.5095084249343942
GROUND,1752846579.0389981,-2.495910311564138,-1.5137610233481675
GROUND,1752846579.0511801,-2.4996207530491823,-1.517330890047014
GROUND,1752846579.062888,-2.503036821857123,-1.5207557138183643
GROUND,1752846579.075304,-2.5062292945781293,-1.5238925834585277
GROUND,1752846579.0873468,-2.509280692691539,-1.5272001000686042
GROUND,1752846579.0992606,-2.5122703980794983,-1.531037204379887
GROUND,1752846579.1109252,-2.5153173779314386,-1.5354439053975821
GROUND,1752846579.1231773,-2.5186032277170325,-1.5402183451862812
GROUND,1752846579.1347814,-2.5218655071561056,-1.545438030237059
GROUND,1752846579.147015,-2.525443035575755,-1.5509654057658917
GROUND,1752846579.159157,-2.5291074972087078,-1.5570619508837007
GROUND,1752846579.1708007,-2.5331103323401405,-1.5630852216929558
GROUND,1752846579.1832585,-2.537262916522147,-1.5691565142303436
GROUND,1752846579.195209,-2.5414180003183864,-1.5760638116072256
GROUND,1752846579.2072756,-2.545579627473579,-1.583261683486767
GROUND,1752846579.2187684,-2.5498594888263613,-1.5905544505467577
GROUND,1752846579.2313097,-2.554050161771074,-1.598030707859649
GROUND,1752846579.2430532,-2.5581096603237787,-1.6052909673980542
GROUND,1752846579.2552805,-2.5620186561772695,-1.6119634015422242
GROUND,1752846579.266858,-2.565965229856358,-1.6185071033138572
GROUND,1752846579.2790592,-2.5697492868246963,-1.6243205776303364
GROUND,1752846579.2912142,-2.5732192763676065,-1.6303777427931376
GROUND,1752846579.3028321,-2.576588727866257,-1.6361175973531346
GROUND,1752846579.3150516,-2.580104314972024,-1.6416447816338553
GROUND,1752846579.327232,-2.5836365811240136,-1.6471038307875663
GROUND,1752846579.338855,-2.5875370890710494,-1.6533235882766868
GROUND,1752846579.3510268,-2.591533408151067,-1.6600660561718024
GROUND,1752846579.3631864,-2.5959167754777934,-1.6674030904401698
GROUND,1752846579.3748097,-2.600391623197501,-1.6757678499196793
GROUND,1752846579.3869667,-2.605075469544429,-1.6842061327368958
GROUND,1752846579.3991687,-2.6097634245579404,-1.6924054392609078
GROUND,1752846579.4108057,-2.61457062309057,-1.7001338100346264
GROUND,1752846579.423012,-2.619229667576181,-1.707447498503742
GROUND,1752846579.435194,-2.6236474271697663,-1.7137574401167006
GROUND,1752846579.4468188,-2.6278477105725284,-1.719564888847505
GROUND,1752846579.4589853,-2.631839605095622,-1.7243495424460935
GROUND,1752846579.4711556,-2.635559978918831,-1.728657453758378
GROUND,1752846579.482774,-2.639082883759344,-1.7325758681215913
GROUND,1752846579.4949164,-2.642718221066679,-1.7360866384494105
GROUND,1752846579.5071187,-2.6461600121434503,-1.740161052449332
GROUND,1752846579.519254,-2.649591031034836,-1.7439257901051302
GROUND,1752846579.5308666,-2.6532851327625275,-1.747434298232728
GROUND,1752846579.5430443,-2.6570443646313926,-1.751465619623782
GROUND,1752846579.5552235,-2.660916494068939,-1.7553843873688524
GROUND,1752846579.5668283,-2.6653746457381446,-1.7594512998713037
GROUND,1752846579.579007,-2.6701268989874927,-1.7643053275915284
GROUND,1752846579.5912476,-2.675104942240032,-1.7697110483386873
GROUND,1752846579.6028492,-2.6804337967545977,-1.7755682762884306
GROUND,1752846579.6149213,-2.6857024492877946,-1.7818691493842465
GROUND,1752846579.6272008,-2.691154278900061,-1.7874454497000563
GROUND,1752846579.6388767,-2.696516036837535,-1.7930194418441292
GROUND,1752846579.6510327,-2.70198071233109,-1.7981345450036685
GROUND,1752846579.6631804,-2.7072757872599915,-1.8029141576009988
GROUND,1752846579.6748047,-2.712541286689738,-1.807178943431384
GROUND,1752846579.6870012,-2.7176545025655208,-1.8110058684909836
GROUND,1752846579.6992235,-2.7227968702730907,-1.8147854654870872
GROUND,1752846579.7108474,-2.728031148297033,-1.8182992691335413
GROUND,1752846579.7230823,-2.7334303919915213,-1.8217412366090895
GROUND,1752846579.7349892,-2.7391625663551613,-1.8254691586666012
GROUND,1752846579.746932,-2.7450366631905143,-1.8296862466379404
GROUND,1752846579.759089,-2.7512214453923978,-1.8337429078608274
GROUND,1752846579.771256,-2.757624112263054,-1.8381726178148177
GROUND,1752846579.7828856,-2.7640423835561734,-1.843075809939293
GROUND,1752846579.7950456,-2.770373283384875,-1.847258664401763
GROUND,1752846579.807228,-2.776760242598859,-1.8515146618544338
GROUND,1752846579.818827,-2.782656353061288,-1.8549823867935966
GROUND,1752846579.8309865,-2.7883319530643034,-1.8582577098913755
GROUND,1752846579.8432627,-2.793711329412184,-1.8608082317765144
GROUND,1752846579.8547714,-2.798624454181051,-1.8626401731083153
GROUND,1752846579.866944,-2.803665612884767,-1.86416337956814
GROUND,1752846579.8791153,-2.808597510235967,-1.8653343945673306
GROUND,1752846579.891266,-2.813304365772209,-1.8665913924872242
GROUND,1752846579.9028995,-2.818005253161001,-1.8679751934911226
GROUND,1752846579.9150608,-2.822564904982544,-1.8696511335814125
GROUND,1752846579.9272332,-2.8273311257164977,-1.8707885387248713
GROUND,1752846579.938873,-2.8319794210213356,-1.8724550137981382
GROUND,1752846579.9510064,-2.8365840815194874,-1.8748409150617844
GROUND,1752846579.9631953,-2.8411708813922356,-1.8777098898051987
GROUND,1752846579.9748473,-2.845722380637544,-1.8808589545368848
GROUND,1752846579.987009,-2.850230349353966,-1.8845987215112658
GROUND,1752846579.9991777,-2.8546305371256975,-1.8887370828692989
GROUND,1752846580.0108075,-2.8588115250277846,-1.8931763347653896
GROUND,1752846580.0229495,-2.8630033340598926,-1.8972195460346035
GROUND,1752846580.0351164,-2.8668063885872974,-1.9012760969732616
GROUND,1752846580.047844,-2.8710263803283684,-1.9053286298106569
GROUND,1752846580.060018,-2.874861517993801,-1.9090232108048777
GROUND,1752846580.072174,-2.8786182889150433,-1.912485652437315
GROUND,1752846580.0837858,-2.882331150996581,-1.915771224647897
GROUND,1752846580.0959554,-2.886043524536197,-1.9184525184123142
GROUND,1752846580.1081207,-2.88973387827953,-1.920995175061349
GROUND,1752846580.1197383,-2.8934610792854274,-1.923642359819755
GROUND,1752846580.1318998,-2.8972073544443147,-1.9260297017583055
GROUND,1752846580.144623,-2.901196082971753,-1.928888717904742
GROUND,1752846580.1562307,-2.905280664284814,-1.9321475475685608
GROUND,1752846580.1678395,-2.9093790593901003,-1.936494674137268
GROUND,1752846580.180017,-2.913684395764229,-1.9415378144722828
GROUND,1752846580.192143,-2.91821018295108,-1.9469270909786758
GROUND,1752846580.2037873,-2.922908342839856,-1.9528087843292075
GROUND,1752846580.215953,-2.927559160175118,-1.9593221097384457
GROUND,1752846580.2280924,-2.9323749598654847,-1.9656459834431899
GROUND,1752846580.2397304,-2.937035529652893,-1.9717374554957616
GROUND,1752846580.2541056,-2.9423050805796525,-1.9785596192891637
GROUND,1752846580.2662606,-2.946456632655803,-1.9837521639581719
GROUND,1752846580.2778466,-2.9504875317317936,-1.9884255162672142
GROUND,1752846580.290011,-2.954225939935359,-1.9924901246286653
GROUND,1752846580.3021793,-2.9577700070422464,-1.9962510624986303
GROUND,1752846580.3138187,-2.9610293017796185,-1.9999255063480936
GROUND,1752846580.3260167,-2.964278631503877,-2.0037369060762504
GROUND,1752846580.3381796,-2.9676882006637473,-2.0081862847378176
GROUND,1752846580.350888,-2.9714453420031575,-2.0129022055560415
GROUND,1752846580.36305,-2.9751987002631797,-2.0181160362925885
GROUND,1752846580.3752165,-2.978983306165955,-2.024111477726112
GROUND,1752846580.3868268,-2.9829019054001424,-2.030574629386492
GROUND,1752846580.3989599,-2.9871260386648646,-2.037560177579051
GROUND,1752846580.411158,-2.991561211055138,-2.0451488208071438
GROUND,1752846580.422769,-2.9960676843532106,-2.052943086590156
GROUND,1752846580.4349983,-3.0007063994714556,-2.061107781368049
GROUND,1752846580.4471674,-3.0050446602668055,-2.068473083269179
GROUND,1752846580.458849,-3.0093890569561763,-2.0756659900080106
GROUND,1752846580.4711313,-3.0135602667446717,-2.081703726812842
GROUND,1752846580.4828386,-3.0177853176080625,-2.087469898163458
GROUND,1752846580.4951048,-3.0218371839188176,-2.0926630154858294
GROUND,1752846580.5067132,-3.0258219459690783,-2.097719502002196
GROUND,1752846580.518937,-3.0296574564162047,-2.102803259309333
GROUND,1752846580.5311322,-3.0337261286940356,-2.1075209737092897
GROUND,1752846580.5428393,-3.037594631288487,-2.1123658227226283
GROUND,1752846580.5572171,-3.0423660372989128,-2.1181919021232813
GROUND,1752846580.5688982,-3.0465699916495503,-2.1237508912857224
GROUND,1752846580.5812159,-3.051027197456656,-2.129859089599759
GROUND,1752846580.592867,-3.055678269941952,-2.13701859566032
GROUND,1752846580.6050444,-3.0604412233157587,-2.144956979742027
GROUND,1752846580.6167345,-3.065382965299588,-2.1522826175750827
GROUND,1752846580.6290078,-3.070556259961074,-2.1597030834941826
GROUND,1752846580.6412954,-3.0756372940169907,-2.1662526284312253
GROUND,1752846580.652913,-3.0805138162187173,-2.1727450586017882
GROUND,1752846580.664981,-3.0850228870824314,-2.1784651817907283
GROUND,1752846580.6771235,-3.0893381777744655,-2.183190120539469
GROUND,1752846580.688738,-3.0934986719100612,-2.1873024970684773
GROUND,1752846580.7010808,-3.0975854021468296,-2.19081283257653
GROUND,1752846580.7132893,-3.1014527469861752,-2.1935990772827263
GROUND,1752846580.7248132,-3.105212251269638,-2.1967299128264033
GROUND,1752846580.737026,-3.1089869812623103,-2.200030689492616
GROUND,1752846580.7491872,-3.1127048147396397,-2.2033263513150714
GROUND,1752846580.760872,-3.1162850493592886,-2.206646431705278
GROUND,1752846580.7730734,-3.1200570122658577,-2.210322412884411
GROUND,1752846580.785265,-3.12408068309891,-2.2138766301519257
GROUND,1752846580.7969315,-3.128427513568349,-2.2172344803735395
GROUND,1752846580.809335,-3.1329410003118596,-2.2211782166416865
GROUND,1752846580.8208966,-3.137508190589924,-2.2259831161620838
GROUND,1752846580.833105,-3.142165270023428,-2.230593134799519
GROUND,1752846580.844766,-3.1472084239611533,-2.2351676099559152
GROUND,1752846580.8569703,-3.1524340063920686,-2.2397362562561223
GROUND,1752846580.8691702,-3.157386545665284,-2.243900276598443
GROUND,1752846580.8809388,-3.1623723486199564,-2.247497391211206
GROUND,1752846580.8933256,-3.1671282803001723,-2.2504282032149074
GROUND,1752846580.9048717,-3.1715834283480904,-2.2530581752962577
GROUND,1752846580.9170861,-3.1758953909207452,-2.255415072950534
GROUND,1752846580.9289083,-3.179953069446091,-2.2570391272340395
GROUND,1752846580.9409041,-3.1835717334408544,-2.2585621374706824
GROUND,1752846580.9529312,-3.187059789447596,-2.2594411360777555
GROUND,1752846580.9649,-3.190295910194277,-2.260248035950596
GROUND,1752846580.976732,-3.193406651757351,-2.261174496389984
GROUND,1752846580.9888396,-3.1963787532255807,-2.262233248372103
GROUND,1752846581.000818,-3.1992519284566514,-2.263533963698869
GROUND,1752846581.0133271,-3.202060881999733,-2.2651643327883333
GROUND,1752846581.025266,-3.2047371092549835,-2.2679761835114887
GROUND,1752846581.0372074,-3.207515340029692,-2.2711974907645316
GROUND,1752846581.050296,-3.210580197001746,-2.2752450844136574
GROUND,1752846581.0620916,-3.2133331518233224,-2.2801071784824685
GROUND,1752846581.0737603,-3.2163330414403744,-2.285520639980765
GROUND,1752846581.0859685,-3.2193252748848664,-2.2917619469751074
GROUND,1752846581.0981712,-3.2225836873979463,-2.298641611484026
GROUND,1752846581.109812,-3.2259212298558735,-2.305921520047369
GROUND,1752846581.1220753,-3.2293678358284374,-2.3138514995202253
GROUND,1752846581.1342669,-3.2326211305394703,-2.3218866743719118
GROUND,1752846581.1459026,-3.2360499890935825,-2.3297414454613667
GROUND,1752846581.15807,-3.2392786100473767,-2.3372134963271702
GROUND,1752846581.1702588,-3.2424697311013686,-2.343642609392771
GROUND,1752846581.181887,-3.2455136889981184,-2.349570270931281
GROUND,1752846581.194062,-3.248334123147166,-2.355239751766405
GROUND,1752846581.2062361,-3.250903723107832,-2.360590561088402
GROUND,1752846581.2178848,-3.2533731813618063,-2.365433362640518
GROUND,1752846581.2300644,-3.255809529785594,-2.3702169658428724
GROUND,1752846581.2422495,-3.258527051456884,-2.3750771520782337
GROUND,1752846581.253905,-3.2609962723346597,-2.379921522641579
GROUND,1752846581.2660532,-3.2634994967030586,-2.3848044143933906
GROUND,1752846581.2782395,-3.2659512991389694,-2.390310965831449
GROUND,1752846581.289825,-3.268748813109271,-2.39570061643877
GROUND,1752846581.3020043,-3.271499887842404,-2.4015697880938687
GROUND,1752846581.3141766,-3.2745750208304623,-2.4079159473876954
GROUND,1752846581.32578,-3.277832874722282,-2.4151961309896692
GROUND,1752846581.3379657,-3.281309672602142,-2.4227731018894136
GROUND,1752846581.3501182,-3.2850795575275193,-2.4305421295363114
GROUND,1752846581.3634272,-3.2894889806297725,-2.439618749543662
GROUND,1752846581.3750782,-3.2936686819253316,-2.4479458368823455
GROUND,1752846581.3872511,-3.2978936329221864,-2.456198385894695
GROUND,1752846581.3988106,-3.302040417844445,-2.4646760129093837
GROUND,1752846581.4110353,-3.30594687530533,-2.4732062435256608
GROUND,1752846581.4232054,-3.309848801272315,-2.481591712943973
GROUND,1752846581.4348338,-3.3138451664816904,-2.4891160347783132
GROUND,1752846581.446992,-3.317548690999259,-2.49665171650828
GROUND,1752846581.459157,-3.3213243001184,-2.5039799255752753
GROUND,1752846581.4707813,-3.3250023465297485,-2.511268747830686
GROUND,1752846581.4829311,-3.3287355165420838,-2.518720097175681
GROUND,1752846581.4951406,-3.332590242028135,-2.5262472245331455
GROUND,1752846581.5067828,-3.3366116801493972,-2.533972393697767
GROUND,1752846581.518955,-3.340819486924426,-2.54196112076408
GROUND,1752846581.531108,-3.3453641292744516,-2.5505802372040307
GROUND,1752846581.5427675,-3.3499267821593834,-2.5593064063548554
GROUND,1752846581.5549283,-3.3544220688991064,-2.5681106023787645
GROUND,1752846581.5671043,-3.3588816806957036,-2.576708227439392
GROUND,1752846581.579278,-3.3630493591395605,-2.584988468182317
GROUND,1752846581.59087,-3.367303999378626,-2.592158262936381
GROUND,1752846581.6030397,-3.371402976517728,-2.5992281861273088
GROUND,1752846581.615202,-3.3752814667433095,-2.605850175137908
GROUND,1752846581.626823,-3.378875282545659,-2.6127493136103435
GROUND,1752846581.6389952,-3.3824154969917677,-2.6197598372175253
GROUND,1752846581.6512792,-3.386209522423197,-2.6259477098801525
GROUND,1752846581.6629138,-3.3901016279881278,-2.632810443631936
GROUND,1752846581.6751206,-3.394166956100082,-2.6399069117514635
GROUND,1752846581.6868494,-3.3981966397161245,-2.647166442131757
GROUND,1752846581.699105,-3.402492106365772,-2.654929870527706
GROUND,1752846581.711382,-3.4067457430630155,-2.663207558862668
GROUND,1752846581.722987,-3.411309371270187,-2.6713435039794424
GROUND,1752846581.7351577,-3.4159578875084105,-2.6798880708742034
GROUND,1752846581.7468958,-3.4206577003970793,-2.6885474282190955
GROUND,1752846581.759174,-3.425231578677803,-2.697256332785716
GROUND,1752846581.7708077,-3.429585852933963,-2.705893534667933
GROUND,1752846581.7830226,-3.433900260783904,-2.7136530336691527
GROUND,1752846581.795242,-3.438240031916796,-2.7213097577615724
GROUND,1752846581.8068645,-3.4424915406758814,-2.7280903856304715
GROUND,1752846581.8190868,-3.446425443711111,-2.7349841001100383
GROUND,1752846581.831251,-3.4500070607900204,-2.7417478752698288
GROUND,1752846581.842872,-3.453819906919746,-2.7479926545428413
GROUND,1752846581.8550556,-3.457628211005066,-2.754195625300912
GROUND,1752846581.8673284,-3.4615137624983583,-2.760937701057667
GROUND,1752846581.8791065,-3.4654508052016775,-2.7676284749501927
GROUND,1752846581.891273,-3.469439101617712,-2.775019869185047
GROUND,1752846581.9028668,-3.4733819911883232,-2.782575020672598
GROUND,1752846581.9150326,-3.477366631078697,-2.7897946236424334
GROUND,1752846581.9271986,-3.4812670898102303,-2.797253476875955
GROUND,1752846581.9388237,-3.485237872930138,-2.8044724963579792
GROUND,1752846581.9509864,-3.4891000813191986,-2.8111934174454345
GROUND,1752846581.9631608,-3.492737136586749,-2.818073434217422
GROUND,1752846581.9747698,-3.496201371180377,-2.824355190170527
GROUND,1752846581.986974,-3.499356552439412,-2.8303930119248477
GROUND,1752846581.9991505,-3.502519976668317,-2.8356039234629815
GROUND,1752846582.0107977,-3.5055594115772126,-2.8405724511198107
GROUND,1752846582.0229561,-3.508457794868943,-2.844946683312835
GROUND,1752846582.0351412,-3.5109984181947285,-2.849117556882988
GROUND,1752846582.0473197,-3.5135277654314443,-2.853390901947106
GROUND,1752846582.0589423,-3.516171458516344,-2.8572475298698023
GROUND,1752846582.0710914,-3.5189532822918435,-2.861305769382236
GROUND,1752846582.0827186,-3.521496524520731,-2.8654247761938922
GROUND,1752846582.0948975,-3.524203763153324,-2.8695381542812566
GROUND,1752846582.1070845,-3.5270632522969536,-2.873441811110411
GROUND,1752846582.1187065,-3.530143281695816,-2.8775428084109436
GROUND,1752846582.1308985,-3.5333514361203324,-2.8821305903833583
GROUND,1752846582.1430717,-3.536625771737504,-2.887643038375906
GROUND,1752846582.155252,-3.540341976131385,-2.8935938027060875
GROUND,1752846582.1668792,-3.5442454769774723,-2.900558761633537
GROUND,1752846582.179065,-3.548146407538697,-2.9085019651731656
GROUND,1752846582.1912296,-3.5521047006602235,-2.9172404707134945
GROUND,1752846582.2028842,-3.556265808368181,-2.925744409521294
GROUND,1752846582.2150905,-3.5603976887349633,-2.9340446575708308
GROUND,1752846582.2267299,-3.56439833635227,-2.942773084813771
GROUND,1752846582.239003,-3.56814530170832,-2.950753982677809
GROUND,1752846582.2511742,-3.571886844737495,-2.958400955809659
GROUND,1752846582.2627878,-3.5753956247650995,-2.9659029701411157
GROUND,1752846582.2750087,-3.5790582208438426,-2.9726772985355114
GROUND,1752846582.287167,-3.5827357697721496,-2.9792161627323175
GROUND,1752846582.298797,-3.5864730388677577,-2.9859462028747203
GROUND,1752846582.310993,-3.5901889965742972,-2.993357376715164
GROUND,1752846582.3231344,-3.593997564549075,-3.0010804803517477
GROUND,1752846582.334792,-3.598064905501901,-3.0088062826493815
GROUND,1752846582.346974,-3.6023316079763665,-3.0173174268486203
GROUND,1752846582.3591523,-3.606585128260491,-3.025910260192821
GROUND,1752846582.3709679,-3.6107295822934518,-3.034996967869308
GROUND,1752846582.3828783,-3.614806933324698,-3.043953678496833
GROUND,1752846582.3949804,-3.618854847527885,-3.0524514785933707
GROUND,1752846582.4071672,-3.622689759355715,-3.060474408291769
GROUND,1752846582.4189994,-3.6265878894534342,-3.067918256060481
GROUND,1752846582.4308534,-3.630087509700183,-3.0745632809031336
GROUND,1752846582.4429538,-3.6335501127660166,-3.0804305350650067
GROUND,1752846582.4549193,-3.6368195906558354,-3.0858039297429194
GROUND,1752846582.4668803,-3.640111094428665,-3.0900567136608075
GROUND,1752846582.4788089,-3.642952646665244,-3.0944987777209194
GROUND,1752846582.490918,-3.6456175972247786,-3.0987099994751133
GROUND,1752846582.5029683,-3.6484068912778067,-3.1028335906058357
GROUND,1752846582.5148365,-3.651218079517932,-3.1067897679114442
GROUND,1752846582.5268738,-3.6539364316066836,-3.1109336604711184
GROUND,1752846582.5393028,-3.6564384590106114,-3.115141891079465
GROUND,1752846582.5512967,-3.6589880198933242,-3.119246055053182
GROUND,1752846582.5627708,-3.6618754911087437,-3.1236353117149314
GROUND,1752846582.5748076,-3.664868937312745,-3.1284058880006405
GROUND,1752846582.5867882,-3.668006632012819,-3.133542500044928
GROUND,1752846582.5987399,-3.671604864368331,-3.1391473983303135
GROUND,1752846582.610757,-3.675139669406382,-3.1453955955503874
GROUND,1752846582.6228042,-3.67898207337513,-3.1515251460156684
GROUND,1752846582.6347506,-3.6828946855510103,-3.1580868129827855
GROUND,1752846582.6468136,-3.687040180475174,-3.164943891391009
GROUND,1752846582.6587374,-3.691097284065341,-3.1717924549701766
GROUND,1752846582.6707227,-3.69492952306528,-3.1789911582066703
GROUND,1752846582.6832929,-3.698666450325807,-3.1860040342065634
GROUND,1752846582.694715,-3.7022287642462635,-3.192039338863664
GROUND,1752846582.7068954,-3.705702337990605,-3.1976552313453284
GROUND,1752846582.7189257,-3.7090815959281875,-3.2029541383652993
GROUND,1752846582.730797,-3.712360010366088,-3.2077231045840233
GROUND,1752846582.7429273,-3.7153325302381877,-3.212251478726827
GROUND,1752846582.7551224,-3.7182613647151577,-3.216742319683741
GROUND,1752846582.7667358,-3.7213305308832356,-3.2211600862170315
GROUND,1752846582.7789698,-3.7243711918484768,-3.2251623125471944
GROUND,1752846582.7911077,-3.7273157984581973,-3.229516558760431
GROUND,1752846582.8033013,-3.730376727868452,-3.2343058254171497
GROUND,1752846582.8150382,-3.7335722442624175,-3.2397693988033494
GROUND,1752846582.826947,-3.73682340820889,-3.2458790097430494
GROUND,1752846582.8387668,-3.7402815997698147,-3.252349307651006
GROUND,1752846582.8508034,-3.743893703753752,-3.2595342653790493
GROUND,1752846582.862816,-3.747436332124301,-3.266971806525304
GROUND,1752846582.8747659,-3.7510868510334108,-3.274211212682032
GROUND,1752846582.886803,-3.754854859279253,-3.2813905287754324
GROUND,1752846582.8987238,-3.758546631190307,-3.288677767421819
GROUND,1752846582.9111035,-3.762158943558902,-3.29539181773115
GROUND,1752846582.9229066,-3.765572795594423,-3.301970403120147
GROUND,1752846582.9351237,-3.7688088940902817,-3.3078553043309116
GROUND,1752846582.9472935,-3.7717943803685374,-3.3131391634931533
GROUND,1752846582.9589038,-3.7746023533153785,-3.3178785560552537
GROUND,1752846582.97105,-3.7771435558021125,-3.322165546103781
GROUND,1752846582.983794,-3.779552109181843,-3.3261434715784994
GROUND,1752846582.995941,-3.7815293351261356,-3.3294718676512405
GROUND,1752846583.0081372,-3.783347589177896,-3.3325388265931872
GROUND,1752846583.0197463,-3.784931406547906,-3.335516605901587
GROUND,1752846583.031927,-3.786752206193127,-3.338355477511454
GROUND,1752846583.0440748,-3.788565777489019,-3.341170620022721
GROUND,1752846583.0562468,-3.790287018689739,-3.3437631633970595
GROUND,1752846583.0678625,-3.7918418158826936,-3.346717196661289
GROUND,1752846583.082237,-3.793735413228755,-3.349694481272164
GROUND,1752846583.0938184,-3.795411125137522,-3.352148691639556
GROUND,1752846583.1060088,-3.797196884522014,-3.354990075521691
GROUND,1752846583.118149,-3.799040844140139,-3.3584269241771936
GROUND,1752846583.129768,-3.800779370584272,-3.3623903705555875
GROUND,1752846583.1419775,-3.802856993484014,-3.3667898777608425
GROUND,1752846583.1541243,-3.8051115603449337,-3.371887106819776
GROUND,1752846583.1657476,-3.8076591122184347,-3.377537151414028
GROUND,1752846583.1781092,-3.810561768470475,-3.3842761534559784
GROUND,1752846583.1902082,-3.813636123747174,-3.391692398992785
GROUND,1752846583.2018194,-3.8168266976455376,-3.399655744270075
GROUND,1752846583.2137158,-3.820275912501904,-3.407957764559624
GROUND,1752846583.2260535,-3.823910955552684,-3.4160893928080363
GROUND,1752846583.237672,-3.827399390900834,-3.4241552265300235
GROUND,1752846583.2498486,-3.830900448998192,-3.43197132666605
GROUND,1752846583.2620933,-3.834367953091913,-3.4398109958359346
GROUND,1752846583.274311,-3.8379005147078193,-3.447335541728558
GROUND,1752846583.2859652,-3.8410729738352147,-3.454741924904156
GROUND,1752846583.2981281,-3.8442112175768206,-3.4621265291290753
GROUND,1752846583.3097332,-3.8472730466953173,-3.468788096189926
GROUND,1752846583.321975,-3.850409869098966,-3.4755074869629086
GROUND,1752846583.3341453,-3.853541897688386,-3.4820723552517836
GROUND,1752846583.3457422,-3.856653714491425,-3.4888983411115375
GROUND,1752846583.3580377,-3.859838771809337,-3.496094289855642
GROUND,1752846583.3702343,-3.8630955384411836,-3.5035733498424815
GROUND,1752846583.3818955,-3.8666056670097406,-3.5113276363860746
GROUND,1752846583.3940957,-3.870331150682924,-3.5193449701748563
GROUND,1752846583.4057367,-3.874226768864404,-3.527884671686768
GROUND,1752846583.4179294,-3.8782674125835137,-3.5368849870126424
GROUND,1752846583.430138,-3.8824427151457175,-3.5462614672100043
GROUND,1752846583.4417887,-3.886383579115523,-3.556013633561972
GROUND,1752846583.4539738,-3.8903062614856365,-3.565361766568592
GROUND,1752846583.4661694,-3.894090321095418,-3.5737219806278198
GROUND,1752846583.4778426,-3.897809443189008,-3.5814155035034516
GROUND,1752846583.4900286,-3.9012204979365164,-3.588426155168181
GROUND,1752846583.5022197,-3.904566245568396,-3.594454906146796
GROUND,1752846583.51387,-3.907599480972447,-3.6006138594981807
GROUND,1752846583.5260255,-3.910424380136186,-3.606500720521408
GROUND,1752846583.5376601,-3.913399872744272,-3.6122740024805395
GROUND,1752846583.5498533,-3.916413792302429,-3.6177973469853186
GROUND,1752846583.562051,-3.9194436106707142,-3.6232632222287506
GROUND,1752846583.5739307,-3.922369733646771,-3.6292209856777555
GROUND,1752846583.586115,-3.9253062548153093,-3.635606693707824
GROUND,1752846583.5978153,-3.928250315758132,-3.6424155342845292
GROUND,1752846583.6100118,-3.9313487890542187,-3.6493889032929716
GROUND,1752846583.6222224,-3.9345669671754226,-3.656619574183223
GROUND,1752846583.6338394,-3.9378778349810064,-3.664299409245314
GROUND,1752846583.6461,-3.9413471326996232,-3.672464042189247
GROUND,1752846583.6579509,-3.944922074718745,-3.6811723167133326
GROUND,1752846583.670109,-3.948674026859571,-3.6901376488537
GROUND,1752846583.6817772,-3.952297762448537,-3.699092845902638
GROUND,1752846583.6939394,-3.9559141029003375,-3.7080599347948384
GROUND,1752846583.7061112,-3.9593283986330565,-3.7165906852870774
GROUND,1752846583.717741,-3.962748827674295,-3.7246886726489126
